ID_CLIENTE;FORMA_AQUISICAO;IDADE_CLIENTE;SEXO;QT_FILHOS;DT_AQUISICAO;DIAS_ATIVO;MESES_ATIVO;DURACAO_CONTRATO;VL_PLANO_ADESAO;VL_PLANO_ATUAL;NOME_PRODUTO;QT_PONTOS_INSTALADOS;QT_PC_PAGAS;QT_PC_VENCIDAS;QT_PC_PAGA_ATRASO;QT_PC_PAGA_EM_DIA;QT_ACORDO_PAGAMENTO;VL_MENSALIDADE_ATRASO;VL_MENSALIDADE_DT_AQUISICAO;VL_MENSALIDADE_DT_ATUAL
1643;Vendedor;42;MASCULINO;2;20/12/2018;944;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;0;2;1;0;0;230;265
1644;Vendedor;42;FEMININO;1;19/12/2018;945;31;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;4;0;2;2;0;0;350;403
1645;Vendedor;42;MASCULINO;2;19/12/2018;945;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;5;0;1;0;230;265
1646;Site;42;FEMININO;1;27/12/2018;937;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
1647;Vendedor;42;MASCULINO;2;21/12/2018;943;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;1;0;230;265
1648;Vendedor;42;FEMININO;1;21/12/2018;943;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;0;0;230;265
1649;Vendedor;42;MASCULINO;2;21/12/2018;943;31;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;4;0;3;1;0;0;350;403
1650;Vendedor;42;FEMININO;1;21/12/2018;943;31;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;4;0;0;4;0;0;350;403
1651;Vendedor;42;MASCULINO;2;21/12/2018;943;31;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;4;0;1;3;0;0;350;403
1652;Vendedor;42;FEMININO;2;21/12/2018;943;31;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;2;0;0;2;0;0;350;403
1653;Site;42;MASCULINO;1;28/12/2018;936;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
1654;Vendedor;42;FEMININO;2;24/12/2018;940;31;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;4;0;3;1;0;0;350;403
1655;Site;42;MASCULINO;1;28/12/2018;936;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
1656;Vendedor;42;FEMININO;2;26/12/2018;938;31;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);3;5;0;2;3;0;0;290;334
1657;Site;42;MASCULINO;1;28/12/2018;936;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;2;2;1;0;230;265
1658;Site;42;FEMININO;2;28/12/2018;936;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
1659;Vendedor;42;MASCULINO;1;27/12/2018;937;31;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;3;0;1;2;0;0;350;403
1660;Vendedor;42;FEMININO;2;27/12/2018;937;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
1661;Site;42;MASCULINO;1;28/12/2018;936;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
1662;Vendedor;42;FEMININO;2;28/12/2018;936;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
1663;Vendedor;42;MASCULINO;1;28/12/2018;936;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;3;0;0;3;0;0;230;265
1664;Vendedor;42;FEMININO;2;28/12/2018;936;31;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
1665;Site;42;MASCULINO;1;08/01/2019;925;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
1666;Site;42;FEMININO;2;09/01/2019;924;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;1;0;230;265
1667;Vendedor;42;MASCULINO;1;04/01/2019;929;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;4;0;2;2;0;0;350;403
1668;Vendedor;42;FEMININO;2;03/01/2019;930;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
1669;Vendedor;42;MASCULINO;1;03/01/2019;930;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
1670;Vendedor;42;FEMININO;2;04/01/2019;929;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
1671;Vendedor;42;MASCULINO;1;04/01/2019;929;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;1;0;230;265
1672;Vendedor;42;FEMININO;2;07/01/2019;926;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;0;0;230;265
1673;Vendedor;42;MASCULINO;1;07/01/2019;926;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
1674;Vendedor;42;FEMININO;2;07/01/2019;926;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;1;0;230;265
1675;Vendedor;42;MASCULINO;1;09/01/2019;924;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
1676;Vendedor;42;FEMININO;2;09/01/2019;924;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;0;2;1;1;0;230;265
1677;Vendedor;42;MASCULINO;1;09/01/2019;924;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;2;2;1;0;230;265
1678;Vendedor;42;FEMININO;2;09/01/2019;924;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;5;0;1;0;230;265
1679;Vendedor;42;MASCULINO;1;09/01/2019;924;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;4;0;1;3;0;0;350;403
1680;Vendedor;42;FEMININO;2;10/01/2019;923;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
1681;Vendedor;42;MASCULINO;1;10/01/2019;923;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
1682;Vendedor;42;FEMININO;2;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;3;0;0;3;1;0;350;403
1683;Vendedor;42;MASCULINO;1;10/01/2019;923;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;1;0;230;265
1684;Vendedor;42;FEMININO;2;10/01/2019;923;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;3;0;0;3;1;0;230;265
1685;Vendedor;42;MASCULINO;2;11/01/2019;922;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;3;0;1;2;0;0;350;403
1686;Vendedor;42;FEMININO;1;11/01/2019;922;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;4;0;0;4;0;0;350;403
1687;Vendedor;42;MASCULINO;2;11/01/2019;922;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
1688;Site;42;FEMININO;1;16/01/2019;917;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
1689;Vendedor;42;MASCULINO;2;11/01/2019;922;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
1690;Site;42;FEMININO;1;18/01/2019;915;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
1691;Vendedor;42;MASCULINO;2;14/01/2019;919;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;0;0;3;0;0;230;265
1692;Vendedor;42;FEMININO;1;14/01/2019;919;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;1;2;1;0;230;265
1693;Vendedor;42;MASCULINO;2;14/01/2019;919;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
1694;Vendedor;42;FEMININO;1;14/01/2019;919;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;0;5;0;0;350;403
1695;Site;42;MASCULINO;2;17/01/2019;916;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;2;0;2;0;1;0;230;265
1696;Vendedor;42;FEMININO;1;15/01/2019;918;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;4;0;2;2;0;0;350;403
1697;Site;42;MASCULINO;2;18/01/2019;915;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;4;1;1;0;230;265
1698;Vendedor;42;FEMININO;1;15/01/2019;918;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;2;4;0;0;230;265
1699;Vendedor;42;MASCULINO;2;15/01/2019;918;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;3;0;2;1;0;0;230;265
1700;Site;42;FEMININO;1;24/01/2019;909;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;0;2;1;1;0;230;265
1701;Site;42;MASCULINO;2;18/01/2019;915;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;5;0;1;0;230;265
1702;Vendedor;42;FEMININO;1;16/01/2019;917;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;5;0;0;5;0;0;350;403
1703;Vendedor;42;MASCULINO;2;16/01/2019;917;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;5;0;1;0;230;265
1704;Site;42;FEMININO;1;17/01/2019;916;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;9;0;1;8;1;0;230;265
1705;Vendedor;42;MASCULINO;2;16/01/2019;917;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;3;0;2;1;0;0;230;265
1706;Site;42;FEMININO;1;18/01/2019;915;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;5;0;1;0;230;265
1707;Vendedor;42;MASCULINO;2;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;2;0;0;2;1;0;350;403
1708;Vendedor;42;FEMININO;1;18/01/2019;915;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;2;4;1;0;230;265
1709;Site;42;MASCULINO;2;18/01/2019;915;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;4;1;1;0;230;265
1710;Site;42;FEMININO;1;18/01/2019;915;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
1711;Site;42;MASCULINO;2;24/01/2019;909;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
1712;Site;42;FEMININO;1;25/01/2019;908;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
1713;Vendedor;42;MASCULINO;2;22/01/2019;911;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
1714;Vendedor;42;FEMININO;1;22/01/2019;911;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
1715;Vendedor;42;MASCULINO;2;22/01/2019;911;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
1716;Vendedor;42;FEMININO;1;23/01/2019;910;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
1717;Vendedor;42;MASCULINO;2;23/01/2019;910;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
1718;Vendedor;42;FEMININO;2;23/01/2019;910;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
1719;Site;42;MASCULINO;1;19/02/2021;152;5;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;1;2;1;0;0;529;230;265
1720;Vendedor;42;FEMININO;2;24/01/2019;909;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;5;0;4;1;0;0;350;403
1721;Vendedor;42;MASCULINO;1;24/01/2019;909;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
1722;Site;42;FEMININO;2;29/01/2019;904;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
1723;Vendedor;42;MASCULINO;1;25/01/2019;908;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;5;0;2;3;0;0;350;403
1724;Vendedor;42;FEMININO;2;25/01/2019;908;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;1;4;0;0;350;403
1725;Vendedor;42;MASCULINO;1;25/01/2019;908;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;5;0;1;4;0;0;350;403
1726;Vendedor;42;FEMININO;2;25/01/2019;908;30;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);1;5;0;1;4;1;0;290;334
1727;Site;42;MASCULINO;1;31/01/2019;902;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
1728;Vendedor;42;FEMININO;2;28/01/2019;905;30;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);3;5;0;2;3;2;0;290;334
1729;Site;42;MASCULINO;1;31/01/2019;902;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
1730;Site;42;FEMININO;2;31/01/2019;902;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
1731;Site;42;MASCULINO;1;31/01/2019;902;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
1732;Vendedor;42;FEMININO;2;29/01/2019;904;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;5;0;2;3;0;0;350;403
1733;Site;42;MASCULINO;1;31/01/2019;902;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
1734;Site;42;FEMININO;2;01/04/2019;842;27;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
1735;Site;42;MASCULINO;1;19/02/2019;883;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;4;2;1;0;230;265
1736;Vendedor;42;FEMININO;2;30/01/2019;903;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;3;2;0;0;350;403
1737;Vendedor;42;MASCULINO;1;30/01/2019;903;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;5;0;3;2;0;0;350;403
1738;Vendedor;42;FEMININO;2;30/01/2019;903;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
1739;Vendedor;42;MASCULINO;1;30/01/2019;903;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;2;3;0;0;350;403
1740;Vendedor;42;FEMININO;2;30/01/2019;903;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;3;0;2;1;0;0;350;403
1741;Vendedor;42;MASCULINO;1;30/01/2019;903;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
1742;Vendedor;42;FEMININO;2;30/01/2019;903;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
1743;Vendedor;42;MASCULINO;1;30/01/2019;903;30;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);3;5;0;1;4;0;0;290;334
1744;Vendedor;42;FEMININO;2;30/01/2019;903;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;5;0;3;2;0;0;350;403
1745;Vendedor;42;MASCULINO;1;31/01/2019;902;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;3;2;0;0;350;403
1746;Vendedor;42;FEMININO;2;31/01/2019;902;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;5;0;3;2;0;0;350;403
1747;Vendedor;42;MASCULINO;1;31/01/2019;902;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;5;0;1;4;0;0;350;403
1748;Vendedor;42;FEMININO;2;31/01/2019;902;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;2;3;0;0;350;403
1749;Vendedor;42;MASCULINO;1;31/01/2019;902;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;2;0;230;265
1750;Vendedor;42;FEMININO;2;31/01/2019;902;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
1751;Vendedor;42;MASCULINO;2;31/01/2019;902;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
1752;Vendedor;42;FEMININO;1;31/01/2019;902;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;1;0;230;265
1753;Vendedor;42;MASCULINO;2;20/08/2019;701;23;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;0;0;230;265
1754;Site;42;FEMININO;1;31/01/2019;902;30;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;3;1;1;0;230;265
1755;Vendedor;42;MASCULINO;2;31/01/2019;902;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;2;0;0;2;0;0;350;403
1756;Vendedor;42;FEMININO;1;31/01/2019;902;30;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;5;0;3;2;0;0;350;403
1757;Site;42;MASCULINO;2;11/02/2019;891;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
1758;Vendedor;42;FEMININO;1;01/02/2019;901;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;5;0;2;3;0;0;350;403
1759;Vendedor;42;MASCULINO;2;01/02/2019;901;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;5;0;2;3;0;0;350;403
1760;Vendedor;42;FEMININO;1;01/02/2019;901;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;2;3;0;0;350;403
1761;Vendedor;42;MASCULINO;2;01/02/2019;901;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;5;0;4;1;0;0;350;403
1762;Vendedor;42;FEMININO;1;01/02/2019;901;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;5;0;1;4;0;0;350;403
1763;Vendedor;42;MASCULINO;2;01/02/2019;901;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;4;1;0;0;350;403
1764;Vendedor;42;FEMININO;1;01/02/2019;901;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;5;0;2;3;0;0;350;403
1765;Site;42;MASCULINO;2;08/02/2019;894;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;1;3;1;0;230;265
1766;Vendedor;42;FEMININO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;1;4;0;0;350;403
1767;Site;42;MASCULINO;2;11/02/2019;891;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
1768;Site;42;FEMININO;1;11/02/2019;891;29;48 Meses;450;518;PLANO FAMILIA (100 CANAIS HD);1;5;0;3;2;1;0;450;518
1769;Vendedor;42;MASCULINO;2;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;4;0;2;2;0;0;350;403
1770;Site;42;FEMININO;1;11/02/2019;891;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;1;3;2;0;230;265
1771;Vendedor;42;MASCULINO;2;04/02/2019;898;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
1772;Vendedor;42;FEMININO;1;04/02/2019;898;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
1773;Site;42;MASCULINO;2;11/02/2019;891;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
1774;Vendedor;42;FEMININO;1;19/11/2018;975;32;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;2;0;2;0;1;0;230;265
1775;Vendedor;42;MASCULINO;2;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;0;5;0;0;350;403
1776;Vendedor;42;FEMININO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;5;0;4;1;0;0;350;403
1777;Vendedor;42;MASCULINO;2;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;2;0;0;2;0;0;350;403
1778;Vendedor;42;FEMININO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;1;4;0;0;350;403
1779;Site;42;MASCULINO;2;13/02/2019;889;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
1780;Vendedor;42;FEMININO;1;05/02/2019;897;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;5;0;1;4;0;0;350;403
1781;Vendedor;42;MASCULINO;2;05/02/2019;897;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;5;0;1;4;0;0;350;403
1782;Vendedor;42;FEMININO;1;05/02/2019;897;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;5;0;0;5;0;0;350;403
1783;Vendedor;42;MASCULINO;2;06/02/2019;896;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
1784;Site;42;FEMININO;2;18/02/2019;884;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
1785;Vendedor;42;MASCULINO;1;06/02/2019;896;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
1786;Vendedor;42;FEMININO;2;06/02/2019;896;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
1787;Vendedor;42;MASCULINO;1;06/02/2019;896;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
1788;Vendedor;42;FEMININO;2;06/02/2019;896;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;1;0;230;265
1789;Vendedor;42;MASCULINO;1;12/02/2019;890;29;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);1;5;0;1;4;0;0;290;334
1790;Vendedor;42;FEMININO;2;08/02/2019;894;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
1791;Vendedor;42;MASCULINO;1;08/02/2019;894;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
1792;Vendedor;42;FEMININO;2;07/02/2019;895;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
1793;Vendedor;42;MASCULINO;1;07/02/2019;895;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
1794;Site;42;FEMININO;2;13/02/2019;889;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
1795;Site;42;MASCULINO;1;14/02/2019;888;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;1;0;230;265
1796;Site;42;FEMININO;2;19/02/2019;883;29;48 Meses;450;518;PLANO FAMILIA (100 CANAIS HD);2;5;0;3;2;1;0;450;518
1797;Site;42;MASCULINO;1;19/02/2019;883;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;3;3;1;0;230;265
1798;Vendedor;42;FEMININO;2;01/07/2020;385;12;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
1799;Site;42;MASCULINO;1;19/02/2019;883;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;3;3;1;0;230;265
1800;Vendedor;42;FEMININO;2;11/02/2019;891;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;0;6;1;0;230;265
1801;Vendedor;42;MASCULINO;1;11/02/2019;891;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
1802;Vendedor;42;FEMININO;2;11/02/2019;891;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
1803;Site;42;MASCULINO;1;19/02/2019;883;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;4;2;1;0;230;265
1804;Vendedor;42;FEMININO;2;12/02/2019;890;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;1;5;1;0;230;265
1805;Vendedor;42;MASCULINO;1;12/02/2019;890;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
1806;Vendedor;42;FEMININO;2;12/02/2019;890;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;1;5;1;0;230;265
1807;Vendedor;42;MASCULINO;1;14/02/2019;888;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;0;0;230;265
1808;Site;42;FEMININO;2;19/02/2019;883;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;4;1;1;0;230;265
1809;Vendedor;42;MASCULINO;1;14/02/2019;888;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;0;6;1;0;230;265
1810;Vendedor;42;FEMININO;2;13/02/2019;889;29;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);1;5;0;3;2;2;0;290;334
1811;Site;42;MASCULINO;1;19/02/2019;883;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
1812;Site;42;FEMININO;2;19/02/2019;883;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;3;1;1;0;230;265
1813;Site;42;MASCULINO;1;18/02/2019;884;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;3;1;1;0;230;265
1814;Vendedor;42;FEMININO;2;14/02/2019;888;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
1815;Vendedor;42;MASCULINO;1;14/02/2019;888;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;2;0;1;1;1;0;230;265
1816;Vendedor;42;FEMININO;2;14/02/2019;888;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
1817;Vendedor;42;MASCULINO;2;06/06/2019;776;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
1818;Site;42;FEMININO;1;19/02/2019;883;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;4;2;1;0;230;265
1819;Site;42;MASCULINO;2;19/02/2019;883;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;5;1;1;0;230;265
